time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,2.1120267274,0.438121413326,15.7756863177,0.0450860429391,6.13203511966,0.0,2.55628119856,0.707476550617,4.57905361,-0.0586308154836,-0.00603504193844,0.0,465.03114124592923,465.6438288345103,466.46356207487713,465.72306435166763
2.520000000000002,2.26800279231,0.481358043721,16.0507310511,0.0415145884453,6.13160449873,0.0,2.64288046362,0.733417377914,4.58902411336,-0.0613729527228,-0.00956485884956,0.0,433.80375904039977,433.5073233653298,433.20645221568407,432.9731850515181
2.580000000000002,2.42898103755,0.526034130493,16.3251372153,0.0379702721355,6.13108037529,0.0,2.72305600064,0.75548175496,4.55794303785,-0.0548287106745,-0.00712600105494,0.0,419.44726394102497,419.659160937617,419.99300785311857,420.55762988368787
2.640000000000002,2.59472347271,0.571963945693,16.5974088776,0.034655099915,6.13054437244,0.0,2.80168366164,0.775239554014,4.51791238643,-0.0561146241094,-0.0128181844939,0.0,416.7528587015045,416.25506436929345,416.88801437233184,416.7733457434431
2.700000000000002,2.7656111641,0.619118342423,16.8700839367,0.0315017166644,6.13032991822,0.0,2.89450359244,0.796246509611,4.57098834626,-0.0462528469693,0.0104158511621,0.0,445.97570463316765,447.86971837838223,446.55322001485644,447.355249525093
2.760000000000002,2.94270036276,0.667602774482,17.1501469206,0.028521415902,6.13074771044,0.0,3.00819535957,0.819534382543,4.76357804963,-0.0575749980043,-0.00103511674549,0.0,489.7220861272072,488.86939426366183,490.48881182726694,489.6458136001395
2.820000000000002,3.12570499861,0.717249582086,17.4360188994,0.0247330911358,6.13070708143,0.0,3.09188064092,0.835034914878,4.76545043129,-0.0776022506589,2.94011855639e-05,0.0,432.9653305239281,433.0549123700799,433.601876109801,431.9126591663139
2.880000000000002,3.31412588732,0.76781725675,17.7246749225,0.0201296744711,6.13090814744,0.0,3.18865703598,0.850067764483,4.85598392305,-0.0750227899364,0.00928156864331,0.0,461.3067113128423,462.03677276847145,460.37309866144716,460.57274693263315
2.940000000000002,3.50821680199,0.819177080028,18.0180209953,0.0153214318503,6.13129766782,0.0,3.28085931975,0.861461394349,4.92190135011,-0.0930745570082,0.000229861982931,0.0,455.31829083394297,454.5933421294798,454.44284046585614,452.9881408717366
3.000000000000002,3.70790096011,0.87112814113,18.3158707211,0.0100121915553,6.13115182428,0.0,3.37513758789,0.869682291504,5.00600409032,-0.0806128119553,-0.00836840489286,0.0,460.9409878112984,460.2609349960302,460.18875792208934,461.1679929236297
3.0600000000000023,3.91286844697,0.923444631984,18.6164113408,0.00565153889438,6.13095610782,0.0,3.45704884582,0.873789079173,5.01195458498,-0.0602649668162,0.00537704812092,0.0,436.55631182373367,437.70200591432507,435.71928165382974,437.4130047098301
3.1200000000000023,4.12363004895,0.975960981326,18.9231493882,0.00224160105071,6.1309482904,0.0,3.56807409474,0.876335263005,5.21165072207,-0.0507275643542,-0.0144079729283,0.0,497.0409559787935,495.58866129574847,495.08060312632233,495.78006815384794
3.1800000000000024,4.34069707789,1.02854662179,19.2396301494,6.28197147172,6.13023024348,0.0,3.66738905115,0.876175155295,5.33702058763,-0.0771088916227,-0.00748574973299,0.0,476.513268669226,477.04235664852143,476.5904703547979,474.5671830915986
3.2400000000000024,4.56328346688,1.08104751791,19.5608064567,6.2780018871,6.12924567168,0.0,3.75209236491,0.873458576724,5.36864728759,-0.0502723069183,-0.0477948125937,0.0,451.0393454260138,447.77133445852354,447.1268867614571,449.3048199050733
3.3000000000000025,4.79108034502,1.13331073433,19.8846365302,6.27460427474,6.12678729684,0.0,3.84125585221,0.868344532213,5.4252817691,-0.0740347670243,-0.0299777916681,0.0,455.8896990704522,457.31046485803523,458.67020852553486,456.7764906876239
3.3600000000000025,5.02454457186,1.1851778719,20.2136888189,6.26990921043,6.12457551584,0.0,3.94089826625,0.860084575852,5.54241618038,-0.0883968049978,-0.0564838781422,0.0,477.09039190360824,475.0612389172759,477.2160883554035,476.11382385750505
3.4200000000000026,5.26373238097,1.23647109726,20.5479435315,6.2643662214,6.12135618188,0.0,4.03220589542,0.849171464614,5.59896694036,-0.101859685399,-0.0485283887646,0.0,459.3479164981187,459.97667395386173,459.80325075358843,458.72823402637556
3.4800000000000026,5.50818421651,1.2870293308,20.8840024447,6.25810099771,6.1191094484,0.0,4.11630960314,0.835554526062,5.6028614972,-0.110103550814,-0.0214120254583,0.0,442.8631593723384,445.0876077909205,443.93894915132057,443.25226541143627
3.5400000000000027,5.75810477659,1.3365917007,21.2227318662,6.25137747448,6.11788982988,0.0,4.21431829006,0.815866185198,5.68757314649,-0.116283621714,-0.0182408535113,0.0,468.81389104227117,469.06032034903586,469.7522700301019,469.2622621267891
3.6000000000000028,6.01400448704,1.38481540553,21.5671027019,6.24452920701,6.11674296385,0.0,4.31558239665,0.790896599826,5.79079516466,-0.110162152094,-0.0209213423675,0.0,475.7183591087776,475.5130958857543,475.95374920222656,476.4114381922708
3.660000000000003,6.27586808942,1.43142602744,21.9169717231,6.23768475524,6.11574184205,0.0,4.41312718605,0.762141125192,5.87095987317,-0.123336555738,-0.00933291508986,0.0,468.9630282527906,469.86257561804365,471.6809386512761,470.6512858689364
3.720000000000003,6.54321911836,1.47626982469,22.2695107762,6.23010703953,6.11460640255,0.0,4.49850677204,0.731988191279,5.88020922327,-0.132981190068,-0.0571794237836,0.0,452.1915542292746,448.31947264451816,448.9557124275387,448.1578600546947
3.780000000000003,6.81582921248,1.51912586727,22.623330563,6.22250631894,6.11113166331,0.0,4.58867849803,0.695844759481,5.91340708968,-0.116381426007,-0.0594192965261,0.0,456.8586747942658,456.67778426336565,457.24836073725635,458.5548787651443
3.840000000000003,7.09310361134,1.55995663887,22.9745836249,6.21612941509,6.10760439242,0.0,4.65405812543,0.664685399949,5.79552419808,-0.0913276855438,-0.0575544711162,0.0,408.7356386747667,408.8991036196327,406.68198490790223,408.90909377201905
3.900000000000003,7.37418619738,1.59888781012,23.3179348064,6.21076883172,6.10421894687,0.0,4.71561648579,0.632623212008,5.65015501549,-0.0856455408939,-0.0542549706269,0.0,397.7608577317809,398.0604160748549,396.64055400031475,397.15447665023373
3.960000000000003,7.65938859687,1.63566431032,23.6547570159,6.2054065271,6.10086223046,0.0,4.79133456869,0.592848223725,5.57746356605,-0.0981137131693,-0.0595588635908,0.0,421.8719705266163,421.41132217777215,421.59040737772705,420.5042163700179
4.020000000000002,7.94964334346,1.66976808826,23.9897748147,6.19965803377,6.09785676942,0.0,4.88397315319,0.543452217109,5.58951823242,-0.0915586371925,-0.0358466685328,0.0,447.38506623845643,449.3102973334137,448.98866504753454,449.51255428548546
4.080000000000001,8.24533204269,1.70087642998,24.3246915601,6.19436737316,6.09555018828,0.0,4.97238386668,0.493048382022,5.57427815411,-0.0821567406311,-0.0442183693734,0.0,442.0297626063213,441.33842192180975,439.03781865574985,439.81077983020566
